Episode	Accumulated Reward	Length	Steps
682	-4	6	3162
683	-2	4	3166
684	-2	4	3170
685	-2	4	3174
686	-2	4	3178
687	-2	4	3182
688	-2	4	3186
689	-2	4	3190
690	-2	4	3194
691	-4	6	3200
692	-2	4	3204
693	-2	4	3208
694	-2	4	3212
695	-2	4	3216
696	-2	4	3220
697	-2	4	3224
698	-2	4	3228
699	-2	4	3232
700	-2	4	3236
701	-2	4	3240
702	-2	4	3244
703	-2	4	3248
704	-4	6	3254
705	-2	4	3258
706	-2	4	3262
707	-2	4	3266
708	-2	4	3270
709	-2	4	3274
710	-2	4	3278
711	-2	4	3282
712	-2	4	3286
713	-2	4	3290
714	-2	4	3294
715	-2	4	3298
716	-2	4	3302
717	-2	4	3306
718	-2	4	3310
719	-2	4	3314
720	-2	4	3318
721	-2	4	3322
722	-2	4	3326
723	-2	4	3330
724	-2	4	3334
725	-2	4	3338
726	-2	4	3342
727	-2	4	3346
728	-2	4	3350
729	-2	4	3354
730	-2	4	3358
731	-2	4	3362
732	-2	4	3366
733	-2	4	3370
734	-2	4	3374
735	-2	4	3378
736	-2	4	3382
737	-2	4	3386
738	-2	4	3390
739	-2	4	3394
740	-2	4	3398
741	-2	4	3402
742	-2	4	3406
743	-2	4	3410
744	-2	4	3414
745	-2	4	3418
746	-6	8	3426
747	-6	8	3434
748	-2	4	3438
749	-2	4	3442
750	-2	4	3446
751	-2	4	3450
752	-2	4	3454
753	-2	4	3458
754	-2	4	3462
755	-2	4	3466
756	-2	4	3470
757	-2	4	3474
758	-2	4	3478
759	-2	4	3482
760	-2	4	3486
761	-2	4	3490
762	-2	4	3494
763	-4	6	3500
764	-2	4	3504
765	-2	4	3508
766	-2	4	3512
767	-2	4	3516
768	-2	4	3520
769	-2	4	3524
770	-2	4	3528
771	-2	4	3532
772	-2	4	3536
773	-2	4	3540
774	-2	4	3544
775	-2	4	3548
776	-2	4	3552
777	-2	4	3556
778	-2	4	3560
779	-2	4	3564
780	-2	4	3568
781	-2	4	3572
782	-2	4	3576
783	-4	6	3582
784	-2	4	3586
785	-4	6	3592
786	-2	4	3596
787	-2	4	3600
788	-2	4	3604
789	-2	4	3608
790	-2	4	3612
791	-2	4	3616
792	-2	4	3620
793	-2	4	3624
794	-4	6	3630
795	-2	4	3634
796	-4	6	3640
797	-2	4	3644
798	-2	4	3648
799	-2	4	3652
800	-2	4	3656
801	-2	4	3660
802	-2	4	3664
803	-2	4	3668
804	-2	4	3672
805	-2	4	3676
806	-2	4	3680
807	-2	4	3684
808	-2	4	3688
809	-2	4	3692
810	-2	4	3696
811	-2	4	3700
812	-2	4	3704
813	-2	4	3708
814	-4	6	3714
815	-2	4	3718
816	-2	4	3722
817	-2	4	3726
818	-2	4	3730
819	-2	4	3734
820	-4	6	3740
821	-4	6	3746
822	-2	4	3750
823	-2	4	3754
824	-2	4	3758
825	-6	8	3766
826	-2	4	3770
827	-2	4	3774
828	-2	4	3778
829	-2	4	3782
830	-2	4	3786
831	-2	4	3790
832	-2	4	3794
833	-3	5	3799
834	-2	4	3803
835	-2	4	3807
836	-2	4	3811
837	-2	4	3815
838	-2	4	3819
839	-2	4	3823
840	-2	4	3827
841	-2	4	3831
842	-2	4	3835
843	-2	4	3839
844	-2	4	3843
845	-2	4	3847
846	-2	4	3851
847	-2	4	3855
848	-2	4	3859
849	-2	4	3863
850	-2	4	3867
851	-2	4	3871
852	-2	4	3875
853	-2	4	3879
854	-2	4	3883
855	-4	6	3889
856	-2	4	3893
857	-2	4	3897
858	-2	4	3901
859	-2	4	3905
860	-2	4	3909
861	-3	5	3914
862	-2	4	3918
863	-2	4	3922
864	-2	4	3926
865	-2	4	3930
866	-2	4	3934
867	-2	4	3938
868	-2	4	3942
869	-2	4	3946
870	-2	4	3950
871	-2	4	3954
872	-2	4	3958
873	-2	4	3962
874	-2	4	3966
875	-2	4	3970
876	-2	4	3974
877	-2	4	3978
878	-2	4	3982
879	-2	4	3986
880	-4	6	3992
881	-2	4	3996
882	-2	4	4000
883	-2	4	4004
884	-2	4	4008
885	-2	4	4012
886	-2	4	4016
887	-2	4	4020
888	-2	4	4024
889	-2	4	4028
890	-4	6	4034
891	-2	4	4038
892	-2	4	4042
893	-2	4	4046
894	-2	4	4050
895	-2	4	4054
896	-2	4	4058
897	-2	4	4062
898	-2	4	4066
899	-2	4	4070
900	-2	4	4074
901	-2	4	4078
902	-2	4	4082
903	-2	4	4086
904	-2	4	4090
905	-2	4	4094
906	-2	4	4098
907	-2	4	4102
908	-2	4	4106
909	-2	4	4110
910	-2	4	4114
911	-2	4	4118
912	-2	4	4122
913	-2	4	4126
914	-2	4	4130
915	-4	6	4136
916	-2	4	4140
917	-2	4	4144
918	-2	4	4148
919	-2	4	4152
920	-2	4	4156
921	-2	4	4160
922	-2	4	4164
923	-2	4	4168
924	-2	4	4172
925	-3	5	4177
926	-2	4	4181
927	-2	4	4185
928	-2	4	4189
929	-2	4	4193
930	-2	4	4197
931	-2	4	4201
932	-2	4	4205
933	-2	4	4209
934	-2	4	4213
935	-2	4	4217
936	-2	4	4221
937	-2	4	4225
938	-2	4	4229
939	-2	4	4233
940	-2	4	4237
941	-2	4	4241
942	-2	4	4245
943	-2	4	4249
944	-2	4	4253
945	-2	4	4257
946	-2	4	4261
947	-2	4	4265
948	-2	4	4269
949	-2	4	4273
950	-4	6	4279
951	-2	4	4283
952	-2	4	4287
953	-2	4	4291
954	-2	4	4295
955	-2	4	4299
956	-2	4	4303
957	-2	4	4307
958	-2	4	4311
959	-2	4	4315
960	-2	4	4319
961	-2	4	4323
962	-2	4	4327
963	-2	4	4331
964	-2	4	4335
965	-2	4	4339
966	-2	4	4343
967	-2	4	4347
968	-2	4	4351
969	-2	4	4355
970	-2	4	4359
971	-2	4	4363
972	-2	4	4367
973	-2	4	4371
974	-2	4	4375
975	-2	4	4379
976	-2	4	4383
977	-2	4	4387
978	-2	4	4391
979	-2	4	4395
980	-2	4	4399
981	-2	4	4403
982	-2	4	4407
983	-2	4	4411
984	-2	4	4415
985	-2	4	4419
986	-2	4	4423
987	-2	4	4427
988	-2	4	4431
989	-2	4	4435
990	-2	4	4439
991	-2	4	4443
992	-2	4	4447
993	-2	4	4451
994	-2	4	4455
995	-2	4	4459
996	-2	4	4463
997	-2	4	4467
998	-2	4	4471
999	-2	4	4475
1000	-2	4	4479
1001	-4	6	4485
1002	-2	4	4489
1003	-2	4	4493
1004	-2	4	4497
1005	-4	6	4503
1006	-2	4	4507
1007	-2	4	4511
1008	-2	4	4515
1009	-2	4	4519
1010	-2	4	4523
1011	-2	4	4527
1012	-2	4	4531
1013	-4	6	4537
1014	-2	4	4541
1015	-2	4	4545
1016	-2	4	4549
1017	-2	4	4553
1018	-2	4	4557
1019	-2	4	4561
1020	-2	4	4565
1021	-2	4	4569
1022	-2	4	4573
1023	-2	4	4577
1024	-2	4	4581
1025	-2	4	4585
1026	-2	4	4589
1027	-2	4	4593
1028	-2	4	4597
1029	-3	5	4602
1030	-2	4	4606
1031	-2	4	4610
1032	-2	4	4614
1033	-2	4	4618
1034	-2	4	4622
1035	-2	4	4626
1036	-2	4	4630
1037	-2	4	4634
1038	-2	4	4638
1039	-2	4	4642
1040	-2	4	4646
1041	-2	4	4650
1042	-2	4	4654
1043	-2	4	4658
1044	-2	4	4662
1045	-4	6	4668
1046	-2	4	4672
1047	-2	4	4676
1048	-2	4	4680
1049	-2	4	4684
1050	-2	4	4688
1051	-4	6	4694
1052	-3	5	4699
1053	-2	4	4703
1054	-2	4	4707
1055	-2	4	4711
1056	-2	4	4715
1057	-2	4	4719
1058	-2	4	4723
1059	-2	4	4727
1060	-2	4	4731
1061	-2	4	4735
1062	-2	4	4739
1063	-2	4	4743
1064	-2	4	4747
1065	-2	4	4751
1066	-2	4	4755
1067	-2	4	4759
1068	-2	4	4763
1069	-2	4	4767
1070	-2	4	4771
1071	-2	4	4775
1072	-2	4	4779
1073	-6	8	4787
1074	-2	4	4791
1075	-2	4	4795
1076	-2	4	4799
1077	-2	4	4803
1078	-2	4	4807
1079	-2	4	4811
1080	-2	4	4815
1081	-2	4	4819
1082	-4	6	4825
1083	-2	4	4829
1084	-2	4	4833
1085	-2	4	4837
1086	-2	4	4841
1087	-2	4	4845
1088	-2	4	4849
1089	-2	4	4853
1090	-2	4	4857
1091	-2	4	4861
1092	-2	4	4865
1093	-2	4	4869
1094	-2	4	4873
1095	-2	4	4877
1096	-2	4	4881
1097	-2	4	4885
1098	-2	4	4889
1099	-2	4	4893
1100	-2	4	4897
1101	-2	4	4901
1102	-2	4	4905
1103	-2	4	4909
1104	-2	4	4913
1105	-2	4	4917
1106	-2	4	4921
1107	-2	4	4925
1108	-2	4	4929
1109	-2	4	4933
1110	-2	4	4937
1111	-2	4	4941
1112	-2	4	4945
1113	-2	4	4949
1114	-2	4	4953
1115	-2	4	4957
1116	-2	4	4961
1117	-2	4	4965
1118	-2	4	4969
1119	-2	4	4973
1120	-2	4	4977
1121	-2	4	4981
1122	-2	4	4985
1123	-2	4	4989
1124	-2	4	4993
1125	-2	4	4997
1126	-2	4	5001
1127	-4	6	5007
1128	-2	4	5011
1129	-2	4	5015
1130	-2	4	5019
1131	-2	4	5023
1132	-2	4	5027
1133	-2	4	5031
1134	-2	4	5035
1135	-2	4	5039
1136	-2	4	5043
1137	-2	4	5047
1138	-4	6	5053
1139	-2	4	5057
1140	-2	4	5061
1141	-2	4	5065
1142	-2	4	5069
1143	-2	4	5073
1144	-2	4	5077
1145	-2	4	5081
1146	-2	4	5085
1147	-2	4	5089
1148	-2	4	5093
1149	-2	4	5097
1150	-4	6	5103
1151	-2	4	5107
1152	-2	4	5111
1153	-2	4	5115
1154	-2	4	5119
1155	-2	4	5123
1156	-2	4	5127
1157	-2	4	5131
1158	-2	4	5135
1159	-2	4	5139
1160	-2	4	5143
1161	-2	4	5147
1162	-2	4	5151
1163	-2	4	5155
1164	-2	4	5159
1165	-2	4	5163
1166	-2	4	5167
1167	-2	4	5171
1168	-2	4	5175
1169	-2	4	5179
1170	-2	4	5183
1171	-2	4	5187
1172	-2	4	5191
1173	-2	4	5195
1174	-2	4	5199
1175	-2	4	5203
1176	-2	4	5207
1177	-2	4	5211
1178	-2	4	5215
1179	-2	4	5219
1180	-2	4	5223
1181	-4	6	5229
1182	-4	6	5235
1183	-2	4	5239
1184	-2	4	5243
1185	-2	4	5247
1186	-2	4	5251
1187	-2	4	5255
1188	-2	4	5259
1189	-2	4	5263
1190	-2	4	5267
1191	-2	4	5271
1192	-2	4	5275
1193	-4	6	5281
1194	-2	4	5285
1195	-2	4	5289
1196	-2	4	5293
1197	-2	4	5297
1198	-2	4	5301
1199	-4	6	5307
1200	-4	6	5313
1201	-2	4	5317
1202	-2	4	5321
1203	-2	4	5325
1204	-4	6	5331
1205	-2	4	5335
1206	-2	4	5339
1207	-2	4	5343
1208	-2	4	5347
1209	-2	4	5351
1210	-2	4	5355
1211	-2	4	5359
1212	-2	4	5363
1213	-2	4	5367
1214	-2	4	5371
1215	-2	4	5375
1216	-2	4	5379
1217	-2	4	5383
1218	-2	4	5387
1219	-2	4	5391
1220	-2	4	5395
1221	-4	6	5401
1222	-2	4	5405
1223	-2	4	5409
1224	-2	4	5413
1225	-2	4	5417
1226	-2	4	5421
1227	-2	4	5425
1228	-2	4	5429
1229	-2	4	5433
1230	-2	4	5437
1231	-2	4	5441
1232	-2	4	5445
1233	-2	4	5449
1234	-2	4	5453
1235	-2	4	5457
1236	-2	4	5461
1237	-2	4	5465
1238	-2	4	5469
1239	-2	4	5473
1240	-2	4	5477
1241	-4	6	5483
1242	-2	4	5487
1243	-2	4	5491
1244	-2	4	5495
1245	-2	4	5499
1246	-2	4	5503
1247	-2	4	5507
1248	-3	5	5512
1249	-2	4	5516
1250	-2	4	5520
1251	-2	4	5524
1252	-2	4	5528
1253	-2	4	5532
1254	-2	4	5536
1255	-2	4	5540
1256	-2	4	5544
1257	-2	4	5548
1258	-2	4	5552
1259	-2	4	5556
1260	-6	8	5564
1261	-2	4	5568
1262	-2	4	5572
1263	-2	4	5576
1264	-2	4	5580
1265	-2	4	5584
1266	-2	4	5588
1267	-2	4	5592
1268	-2	4	5596
1269	-4	6	5602
1270	-2	4	5606
1271	-2	4	5610
1272	-2	4	5614
1273	-2	4	5618
1274	-2	4	5622
1275	-2	4	5626
1276	-2	4	5630
1277	-2	4	5634
1278	-2	4	5638
1279	-2	4	5642
1280	-2	4	5646
1281	-2	4	5650
1282	-2	4	5654
1283	-2	4	5658
1284	-2	4	5662
1285	-2	4	5666
1286	-2	4	5670
1287	-2	4	5674
1288	-4	6	5680
1289	-2	4	5684
1290	-2	4	5688
1291	-2	4	5692
1292	-2	4	5696
1293	-2	4	5700
1294	-2	4	5704
1295	-2	4	5708
1296	-2	4	5712
1297	-2	4	5716
1298	-2	4	5720
1299	-2	4	5724
1300	-2	4	5728
1301	-4	6	5734
1302	-2	4	5738
1303	-2	4	5742
1304	-2	4	5746
1305	-2	4	5750
1306	-2	4	5754
1307	-2	4	5758
1308	-2	4	5762
1309	-2	4	5766
1310	-2	4	5770
1311	-2	4	5774
1312	-2	4	5778
1313	-2	4	5782
1314	-2	4	5786
1315	-2	4	5790
1316	-2	4	5794
1317	-2	4	5798
1318	-2	4	5802
1319	-2	4	5806
1320	-2	4	5810
1321	-2	4	5814
1322	-2	4	5818
1323	-6	8	5826
1324	-4	6	5832
1325	-2	4	5836
1326	-2	4	5840
1327	-2	4	5844
1328	-4	6	5850
1329	-3	5	5855
1330	-2	4	5859
1331	-2	4	5863
1332	-2	4	5867
1333	-2	4	5871
1334	-2	4	5875
1335	-2	4	5879
1336	-2	4	5883
1337	-2	4	5887
1338	-2	4	5891
1339	-2	4	5895
1340	-2	4	5899
1341	-2	4	5903
1342	-2	4	5907
1343	-2	4	5911
1344	-2	4	5915
1345	-2	4	5919
1346	-2	4	5923
1347	-2	4	5927
1348	-2	4	5931
1349	-4	6	5937
1350	-2	4	5941
1351	-2	4	5945
1352	-2	4	5949
1353	-2	4	5953
1354	-2	4	5957
1355	-2	4	5961
1356	-2	4	5965
1357	-2	4	5969
1358	-2	4	5973
1359	-2	4	5977
1360	-2	4	5981
1361	-2	4	5985
1362	-2	4	5989
1363	-2	4	5993
1364	-2	4	5997
1365	-2	4	6001
1366	-2	4	6005
1367	-4	6	6011
1368	-4	6	6017
1369	-2	4	6021
1370	-2	4	6025
1371	-2	4	6029
1372	-2	4	6033
1373	-2	4	6037
1374	-2	4	6041
