Episode	Accumulated Reward	Length	Steps
315	-19	19	12475
316	-19	19	12494
317	-19	19	12513
318	-33	33	12546
319	-25	25	12571
320	-21	21	12592
321	-21	21	12613
322	-21	21	12634
323	-24	24	12658
324	-19	19	12677
325	-22	22	12699
326	-24	24	12723
327	-20	20	12743
328	-19	19	12762
329	-39	39	12801
330	-21	21	12822
331	-20	20	12842
332	-19	19	12861
333	-19	19	12880
334	-21	21	12901
335	-24	24	12925
336	-23	23	12948
337	-25	25	12973
338	-29	29	13002
339	-19	19	13021
340	-30	30	13051
341	-20	20	13071
342	-19	19	13090
343	-26	26	13116
344	-20	20	13136
345	-19	19	13155
346	-20	20	13175
347	-20	20	13195
348	-19	19	13214
349	-23	23	13237
350	-19	19	13256
351	-23	23	13279
352	-26	26	13305
353	-22	22	13327
354	-35	35	13362
355	-28	28	13390
356	-23	23	13413
357	-36	36	13449
358	-34	34	13483
359	-20	20	13503
360	-21	21	13524
361	-30	30	13554
362	-23	23	13577
363	-24	24	13601
364	-25	25	13626
365	-19	19	13645
366	-21	21	13666
367	-21	21	13687
368	-22	22	13709
369	-22	22	13731
370	-29	29	13760
371	-19	19	13779
372	-19	19	13798
373	-19	19	13817
374	-19	19	13836
375	-21	21	13857
376	-20	20	13877
377	-28	28	13905
378	-19	19	13924
379	-20	20	13944
380	-20	20	13964
381	-19	19	13983
382	-31	31	14014
383	-22	22	14036
384	-22	22	14058
385	-32	32	14090
386	-38	38	14128
387	-25	25	14153
388	-21	21	14174
389	-23	23	14197
390	-19	19	14216
391	-19	19	14235
392	-24	24	14259
393	-122	23	14282
394	-25	25	14307
395	-20	20	14327
396	-19	19	14346
397	-19	19	14365
398	-24	24	14389
399	-20	20	14409
400	-26	26	14435
401	-19	19	14454
402	-19	19	14473
403	-29	29	14502
404	-21	21	14523
405	-19	19	14542
406	-26	26	14568
407	-19	19	14587
408	-19	19	14606
409	-25	25	14631
410	-26	26	14657
411	-26	26	14683
412	-22	22	14705
413	-21	21	14726
414	-27	27	14753
415	-21	21	14774
416	-30	30	14804
417	-21	21	14825
418	-19	19	14844
419	-20	20	14864
420	-19	19	14883
421	-20	20	14903
422	-19	19	14922
423	-19	19	14941
424	-20	20	14961
425	-23	23	14984
426	-28	28	15012
427	-19	19	15031
428	-19	19	15050
429	-24	24	15074
430	-27	27	15101
431	-21	21	15122
432	-25	25	15147
433	-19	19	15166
434	-22	22	15188
435	-20	20	15208
436	-25	25	15233
437	-28	28	15261
438	-27	27	15288
439	-19	19	15307
440	-20	20	15327
441	-19	19	15346
442	-23	23	15369
443	-22	22	15391
444	-25	25	15416
445	-23	23	15439
446	-25	25	15464
447	-22	22	15486
448	-124	25	15511
449	-21	21	15532
450	-23	23	15555
451	-20	20	15575
452	-21	21	15596
453	-19	19	15615
454	-20	20	15635
455	-20	20	15655
456	-20	20	15675
457	-27	27	15702
458	-21	21	15723
459	-35	35	15758
460	-22	22	15780
461	-22	22	15802
462	-22	22	15824
463	-27	27	15851
464	-21	21	15872
465	-21	21	15893
466	-19	19	15912
467	-23	23	15935
468	-28	28	15963
469	-20	20	15983
470	-21	21	16004
471	-20	20	16024
472	-21	21	16045
473	-149	50	16095
474	-23	23	16118
475	-19	19	16137
476	-26	26	16163
477	-24	24	16187
478	-32	32	16219
479	-21	21	16240
480	-22	22	16262
481	-19	19	16281
482	-21	21	16302
483	-21	21	16323
484	-23	23	16346
485	-32	32	16378
486	-30	30	16408
487	-19	19	16427
488	-23	23	16450
489	-22	22	16472
490	-19	19	16491
491	-27	27	16518
492	-24	24	16542
493	-19	19	16561
494	-41	41	16602
495	-19	19	16621
496	-21	21	16642
497	-21	21	16663
498	-23	23	16686
499	-34	34	16720
