Episode	Accumulated Reward	Length	Steps
265	-18	18	8867
266	-21	21	8888
267	-21	21	8909
268	-118	19	8928
269	-23	23	8951
270	-21	21	8972
271	-20	20	8992
272	-17	17	9009
273	-17	17	9026
274	-19	19	9045
275	-17	17	9062
276	-19	19	9081
277	-28	28	9109
278	-17	17	9126
279	-21	21	9147
280	-17	17	9164
281	-19	19	9183
282	-22	22	9205
283	-18	18	9223
284	-17	17	9240
285	-20	20	9260
286	-20	20	9280
287	-21	21	9301
288	-21	21	9322
289	-18	18	9340
290	-17	17	9357
291	-17	17	9374
292	-118	19	9393
293	-17	17	9410
294	-20	20	9430
295	-123	24	9454
296	-19	19	9473
297	-17	17	9490
298	-21	21	9511
299	-18	18	9529
300	-21	21	9550
301	-21	21	9571
302	-18	18	9589
303	-21	21	9610
304	-19	19	9629
305	-21	21	9650
306	-19	19	9669
307	-23	23	9692
308	-19	19	9711
309	-17	17	9728
310	-19	19	9747
311	-21	21	9768
312	-17	17	9785
313	-19	19	9804
314	-19	19	9823
315	-23	23	9846
316	-19	19	9865
317	-22	22	9887
318	-18	18	9905
319	-19	19	9924
320	-20	20	9944
321	-17	17	9961
322	-21	21	9982
323	-19	19	10001
324	-24	24	10025
325	-19	19	10044
326	-19	19	10063
327	-24	24	10087
328	-23	23	10110
329	-23	23	10133
330	-21	21	10154
331	-25	25	10179
332	-18	18	10197
333	-19	19	10216
334	-19	19	10235
335	-19	19	10254
336	-21	21	10275
337	-17	17	10292
338	-20	20	10312
339	-18	18	10330
340	-19	19	10349
341	-19	19	10368
342	-19	19	10387
343	-19	19	10406
344	-17	17	10423
345	-23	23	10446
346	-18	18	10464
347	-21	21	10485
348	-18	18	10503
349	-21	21	10524
350	-24	24	10548
351	-19	19	10567
352	-19	19	10586
353	-17	17	10603
354	-23	23	10626
355	-17	17	10643
356	-21	21	10664
357	-17	17	10681
358	-23	23	10704
359	-18	18	10722
360	-21	21	10743
361	-17	17	10760
362	-20	20	10780
363	-21	21	10801
364	-30	30	10831
365	-17	17	10848
366	-21	21	10869
367	-18	18	10887
368	-17	17	10904
369	-18	18	10922
370	-19	19	10941
371	-20	20	10961
372	-18	18	10979
373	-17	17	10996
374	-19	19	11015
375	-21	21	11036
376	-18	18	11054
377	-19	19	11073
378	-19	19	11092
379	-18	18	11110
380	-18	18	11128
381	-18	18	11146
382	-19	19	11165
383	-18	18	11183
384	-19	19	11202
385	-21	21	11223
386	-23	23	11246
387	-25	25	11271
388	-25	25	11296
389	-19	19	11315
390	-19	19	11334
391	-21	21	11355
392	-17	17	11372
393	-126	27	11399
394	-17	17	11416
395	-20	20	11436
396	-17	17	11453
397	-19	19	11472
398	-17	17	11489
399	-21	21	11510
400	-17	17	11527
401	-20	20	11547
402	-17	17	11564
403	-18	18	11582
404	-18	18	11600
405	-17	17	11617
406	-17	17	11634
407	-17	17	11651
408	-19	19	11670
409	-21	21	11691
410	-19	19	11710
411	-18	18	11728
412	-21	21	11749
413	-118	19	11768
414	-19	19	11787
415	-17	17	11804
416	-19	19	11823
417	-17	17	11840
418	-17	17	11857
419	-22	22	11879
420	-21	21	11900
421	-19	19	11919
422	-23	23	11942
423	-19	19	11961
424	-17	17	11978
425	-17	17	11995
426	-24	24	12019
427	-18	18	12037
428	-19	19	12056
429	-17	17	12073
430	-118	19	12092
431	-17	17	12109
432	-17	17	12126
433	-17	17	12143
434	-23	23	12166
435	-18	18	12184
436	-19	19	12203
437	-19	19	12222
438	-19	19	12241
439	-21	21	12262
440	-18	18	12280
441	-17	17	12297
442	-121	22	12319
443	-17	17	12336
444	-18	18	12354
445	-25	25	12379
446	-17	17	12396
447	-21	21	12417
448	-19	19	12436
449	-19	19	12455
450	-20	20	12475
451	-24	24	12499
452	-17	17	12516
453	-19	19	12535
454	-17	17	12552
455	-18	18	12570
456	-17	17	12587
457	-19	19	12606
458	-17	17	12623
459	-17	17	12640
460	-20	20	12660
461	-17	17	12677
462	-18	18	12695
463	-19	19	12714
464	-19	19	12733
465	-17	17	12750
466	-19	19	12769
467	-18	18	12787
468	-17	17	12804
469	-22	22	12826
470	-17	17	12843
471	-22	22	12865
472	-17	17	12882
473	-17	17	12899
474	-22	22	12921
475	-17	17	12938
476	-19	19	12957
477	-19	19	12976
478	-19	19	12995
479	-19	19	13014
480	-18	18	13032
481	-17	17	13049
482	-19	19	13068
483	-19	19	13087
484	-19	19	13106
485	-18	18	13124
486	-20	20	13144
487	-21	21	13165
488	-20	20	13185
489	-17	17	13202
490	-17	17	13219
491	-20	20	13239
492	-21	21	13260
493	-17	17	13277
494	-19	19	13296
495	-20	20	13316
496	-18	18	13334
497	-17	17	13351
498	-21	21	13372
499	-119	20	13392
